student_id,age,cgpa,backlogs,attendance_percentage,aptitude_test_score,coding_skill_score,problem_solving_score,teamwork_score,communication_score,leadership_score,mock_interview_score,extracurricular_score,internships_done,projects_count,hackathon_participation,recommended_career,alt_career_1,alt_career_2,match_confidence,skill_gap_1,skill_gap_2,skill_gap_3,gap_severity,readiness_score,est_weeks_to_ready,peer_benchmark_percentile,learning_roadmap_url
465,19,7.5,0,67,70,79,86,66,73,51,80,57,0,3,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,78,communication_score,teamwork_score,leadership_score,Low,55,9,51,https://roadmap.sh/ai-engineer
466,20,6.5,0,58,76,87,73,82,70,50,78,52,1,2,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,77,aptitude_test_score,leadership_score,extracurricular_score,Low,58,8,51,https://roadmap.sh/full-stack
467,24,9.7,0,97,74,39,71,76,84,96,65,66,0,2,No,Product Manager,UI/UX Designer,Data Scientist,76,aptitude_test_score,problem_solving_score,communication_score,Medium,51,9,47,https://roadmap.sh/product-manager
468,21,8.5,1,91,75,79,88,64,46,47,59,65,1,2,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,79,communication_score,leadership_score,problem_solving_score,Low,59,8,51,https://roadmap.sh/blockchain
469,24,8.7,2,76,58,84,62,54,63,59,30,49,1,2,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,77,aptitude_test_score,communication_score,problem_solving_score,Medium,58,8,57,https://roadmap.sh/android
470,20,9.4,0,56,85,83,83,49,53,46,76,43,0,1,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,76,extracurricular_score,aptitude_test_score,coding_skill_score,Low,48,10,38,https://roadmap.sh/blockchain
471,21,7.1,0,62,63,87,85,77,69,59,81,70,3,2,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,75,coding_skill_score,problem_solving_score,teamwork_score,Low,69,6,60,https://roadmap.sh/full-stack
472,23,7.8,0,75,70,82,86,69,70,54,78,53,1,3,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,78,coding_skill_score,teamwork_score,aptitude_test_score,Low,61,7,51,https://roadmap.sh/devops
473,24,9.7,1,68,60,38,69,84,94,76,34,89,0,2,No,UI/UX Designer,Product Manager,Mobile App Developer,85,communication_score,leadership_score,extracurricular_score,Medium,57,8,48,https://roadmap.sh/ux-design
474,24,8.6,0,85,64,56,78,77,84,82,70,74,3,2,No,Product Manager,UI/UX Designer,Data Scientist,88,communication_score,problem_solving_score,aptitude_test_score,Medium,76,4,69,https://roadmap.sh/product-manager
475,21,8.0,2,78,71,78,83,51,72,60,58,56,1,1,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,78,communication_score,extracurricular_score,teamwork_score,Low,55,9,50,https://roadmap.sh/cyber-security
476,22,7.1,0,72,73,73,74,66,70,63,34,60,0,2,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,63,extracurricular_score,aptitude_test_score,problem_solving_score,Medium,43,11,34,https://roadmap.sh/cyber-security
477,21,5.8,0,67,81,90,91,75,64,62,82,47,0,2,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,63,coding_skill_score,aptitude_test_score,teamwork_score,Low,43,11,38,https://roadmap.sh/ai-data-scientist
478,19,9.6,0,96,71,74,79,73,77,52,39,55,1,3,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,87,leadership_score,extracurricular_score,teamwork_score,Medium,67,6,62,https://roadmap.sh/cyber-security
479,22,7.0,0,67,67,90,62,72,56,46,58,55,2,3,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,71,communication_score,teamwork_score,aptitude_test_score,Medium,63,7,56,https://roadmap.sh/android
480,24,7.3,0,80,68,64,72,78,63,70,80,62,1,2,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,78,communication_score,problem_solving_score,extracurricular_score,Medium,58,8,48,https://roadmap.sh/devops
481,23,7.2,0,76,65,36,74,65,75,74,40,92,3,3,Yes,UI/UX Designer,Product Manager,Mobile App Developer,91,coding_skill_score,problem_solving_score,teamwork_score,Medium,81,4,68,https://roadmap.sh/ux-design
482,23,6.7,0,97,76,72,85,53,59,50,40,57,0,1,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,70,communication_score,teamwork_score,coding_skill_score,Low,45,11,41,https://roadmap.sh/cyber-security
483,24,6.1,0,82,80,81,74,81,75,64,49,51,2,1,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,68,coding_skill_score,problem_solving_score,communication_score,Low,55,9,45,https://roadmap.sh/devops
484,23,8.1,0,76,84,64,81,61,68,68,77,62,2,2,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,83,communication_score,leadership_score,problem_solving_score,Low,67,6,61,https://roadmap.sh/cyber-security
485,22,6.3,0,82,65,75,90,65,60,58,36,63,1,3,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,72,teamwork_score,coding_skill_score,problem_solving_score,Low,58,8,54,https://roadmap.sh/devops
486,19,9.8,0,78,72,76,77,66,60,47,56,54,2,3,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,85,coding_skill_score,teamwork_score,communication_score,Low,72,5,65,https://roadmap.sh/cyber-security
487,19,8.7,1,80,77,59,81,84,93,78,50,62,0,1,No,Product Manager,UI/UX Designer,Data Scientist,74,teamwork_score,communication_score,problem_solving_score,Medium,47,10,44,https://roadmap.sh/product-manager
488,23,9.1,0,56,81,73,68,62,77,69,55,51,0,2,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,75,communication_score,aptitude_test_score,problem_solving_score,Medium,51,9,43,https://roadmap.sh/devops
489,24,9.3,0,83,69,95,89,72,65,52,72,60,0,3,No,AI / ML Engineer,Data Scientist,Full Stack Developer,75,leadership_score,coding_skill_score,teamwork_score,Low,54,9,49,https://roadmap.sh/ai-engineer
490,20,9.5,0,70,85,69,89,67,55,53,51,64,0,2,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,78,teamwork_score,problem_solving_score,coding_skill_score,Low,52,9,47,https://roadmap.sh/devops
491,24,6.0,0,90,55,46,56,67,76,63,90,83,0,2,No,UI/UX Designer,Product Manager,Mobile App Developer,61,coding_skill_score,communication_score,aptitude_test_score,High,42,11,32,https://roadmap.sh/ux-design
492,21,6.4,0,97,88,75,81,65,73,49,43,62,1,2,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,67,aptitude_test_score,coding_skill_score,leadership_score,Low,52,9,46,https://roadmap.sh/cyber-security
493,21,8.4,2,63,66,83,87,50,64,65,84,58,0,4,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,86,communication_score,leadership_score,problem_solving_score,Low,63,7,59,https://roadmap.sh/cyber-security
494,23,8.5,0,56,87,100,80,45,48,44,57,54,2,1,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,89,aptitude_test_score,problem_solving_score,teamwork_score,Low,68,6,62,https://roadmap.sh/blockchain
495,22,8.3,0,93,80,87,69,80,66,59,71,67,2,2,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,75,problem_solving_score,teamwork_score,aptitude_test_score,Low,63,7,56,https://roadmap.sh/devops
496,20,6.4,0,97,74,75,84,74,58,70,85,43,2,3,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,70,extracurricular_score,communication_score,coding_skill_score,Low,63,7,54,https://roadmap.sh/devops
497,20,8.2,0,68,82,79,75,63,55,66,89,60,0,3,No,AI / ML Engineer,Data Scientist,Full Stack Developer,78,problem_solving_score,teamwork_score,extracurricular_score,Low,55,9,47,https://roadmap.sh/ai-engineer
498,23,6.3,0,73,75,77,74,62,66,51,80,55,1,3,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,77,communication_score,leadership_score,teamwork_score,Low,61,7,55,https://roadmap.sh/cyber-security
499,22,9.0,0,56,62,95,81,81,70,51,49,56,1,1,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,85,communication_score,aptitude_test_score,extracurricular_score,Low,60,8,53,https://roadmap.sh/full-stack
500,20,7.9,0,76,87,62,88,61,77,61,30,52,2,1,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,84,communication_score,teamwork_score,aptitude_test_score,Low,65,7,59,https://roadmap.sh/cyber-security
501,22,6.8,3,59,62,91,67,67,76,50,89,70,2,5,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,85,leadership_score,teamwork_score,communication_score,Medium,78,4,75,https://roadmap.sh/android
502,24,8.5,0,82,84,58,80,92,78,97,53,80,0,2,No,Product Manager,UI/UX Designer,Data Scientist,72,aptitude_test_score,leadership_score,communication_score,Medium,49,10,49,https://roadmap.sh/product-manager
503,20,6.6,0,97,80,88,76,60,71,62,88,54,0,4,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,76,problem_solving_score,communication_score,aptitude_test_score,Low,57,8,50,https://roadmap.sh/full-stack
504,23,9.7,0,79,68,35,56,88,88,63,76,77,1,2,No,UI/UX Designer,Product Manager,Mobile App Developer,86,teamwork_score,problem_solving_score,communication_score,High,63,7,55,https://roadmap.sh/ux-design
505,19,9.7,0,55,79,82,91,55,58,54,71,51,0,3,No,AI / ML Engineer,Data Scientist,Full Stack Developer,80,problem_solving_score,communication_score,extracurricular_score,Low,57,8,54,https://roadmap.sh/ai-engineer
506,20,7.4,0,66,93,79,84,56,77,63,46,48,0,1,No,Data Scientist,AI / ML Engineer,Cloud Engineer,63,aptitude_test_score,coding_skill_score,communication_score,Low,40,12,32,https://roadmap.sh/ai-data-scientist
507,22,5.8,0,70,81,92,66,63,71,51,47,49,1,4,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,79,extracurricular_score,coding_skill_score,communication_score,Low,65,7,62,https://roadmap.sh/devops
508,22,9.7,0,86,55,43,63,85,81,64,73,85,2,3,Yes,UI/UX Designer,Product Manager,Mobile App Developer,85,aptitude_test_score,extracurricular_score,coding_skill_score,High,72,5,59,https://roadmap.sh/ux-design
509,19,9.2,0,63,67,97,69,73,66,63,74,67,1,4,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,95,leadership_score,communication_score,problem_solving_score,Low,75,5,62,https://roadmap.sh/android
510,24,5.6,0,57,65,61,77,83,89,91,55,81,1,2,No,Product Manager,UI/UX Designer,Data Scientist,61,teamwork_score,communication_score,aptitude_test_score,Medium,48,10,47,https://roadmap.sh/product-manager
511,24,8.6,1,91,78,84,85,74,58,53,49,58,1,1,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,78,problem_solving_score,extracurricular_score,teamwork_score,Low,55,9,54,https://roadmap.sh/devops
512,20,6.0,3,56,81,73,93,68,79,64,47,46,3,2,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,72,leadership_score,teamwork_score,communication_score,Low,67,6,56,https://roadmap.sh/ai-data-scientist
513,19,9.2,2,93,83,61,70,87,98,89,77,67,1,2,No,Product Manager,UI/UX Designer,Data Scientist,83,aptitude_test_score,coding_skill_score,extracurricular_score,Medium,61,7,50,https://roadmap.sh/product-manager
514,24,5.9,0,67,96,78,88,62,58,44,50,61,3,3,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,75,extracurricular_score,communication_score,teamwork_score,Low,72,5,64,https://roadmap.sh/ai-data-scientist
515,23,8.9,2,63,73,55,72,79,82,83,30,75,2,3,Yes,Product Manager,UI/UX Designer,Data Scientist,94,problem_solving_score,leadership_score,aptitude_test_score,Medium,77,4,66,https://roadmap.sh/product-manager
516,21,8.1,0,62,75,79,83,62,75,44,83,56,3,3,No,AI / ML Engineer,Data Scientist,Full Stack Developer,84,extracurricular_score,teamwork_score,problem_solving_score,Low,77,4,67,https://roadmap.sh/ai-engineer
517,24,9.5,0,86,83,78,68,60,65,56,84,67,1,5,No,AI / ML Engineer,Data Scientist,Full Stack Developer,98,aptitude_test_score,communication_score,teamwork_score,Low,79,4,67,https://roadmap.sh/ai-engineer
518,24,8.6,0,67,70,51,54,78,79,72,78,78,2,2,Yes,UI/UX Designer,Product Manager,Mobile App Developer,81,communication_score,teamwork_score,extracurricular_score,Medium,66,6,58,https://roadmap.sh/ux-design
519,24,6.4,0,67,70,97,68,79,66,51,36,49,2,2,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,69,aptitude_test_score,communication_score,problem_solving_score,Low,59,8,48,https://roadmap.sh/full-stack
520,22,9.7,0,92,85,69,77,62,73,65,32,62,3,3,No,Data Scientist,AI / ML Engineer,Cloud Engineer,93,teamwork_score,extracurricular_score,communication_score,Low,82,4,78,https://roadmap.sh/ai-data-scientist
521,22,8.8,1,96,76,69,72,73,73,64,37,59,1,3,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,83,coding_skill_score,leadership_score,teamwork_score,Medium,64,7,61,https://roadmap.sh/ai-data-scientist
522,20,6.7,0,92,59,91,66,56,62,64,49,63,1,5,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,74,communication_score,teamwork_score,coding_skill_score,Medium,65,7,59,https://roadmap.sh/android
523,22,9.0,0,88,72,53,56,70,94,73,82,76,0,4,No,UI/UX Designer,Product Manager,Mobile App Developer,80,extracurricular_score,leadership_score,problem_solving_score,Medium,60,8,49,https://roadmap.sh/ux-design
524,20,7.4,0,57,50,57,54,80,73,61,46,84,1,3,Yes,UI/UX Designer,Product Manager,Mobile App Developer,74,communication_score,teamwork_score,coding_skill_score,High,59,8,51,https://roadmap.sh/ux-design
525,24,5.7,2,73,79,84,77,78,70,54,50,65,1,1,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,59,teamwork_score,coding_skill_score,problem_solving_score,Low,44,11,34,https://roadmap.sh/devops
526,20,6.1,1,68,77,86,87,77,55,58,38,51,1,2,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,72,teamwork_score,problem_solving_score,communication_score,Low,55,9,51,https://roadmap.sh/devops
527,23,9.6,0,64,79,88,90,64,80,61,70,64,0,3,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,92,leadership_score,problem_solving_score,communication_score,Low,64,7,54,https://roadmap.sh/ai-data-scientist
528,23,9.8,0,56,65,55,71,90,88,78,73,71,0,2,No,Product Manager,UI/UX Designer,Data Scientist,85,extracurricular_score,aptitude_test_score,problem_solving_score,Medium,57,8,49,https://roadmap.sh/product-manager
529,22,5.5,0,69,78,91,75,65,68,64,63,54,3,4,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,78,leadership_score,aptitude_test_score,extracurricular_score,Low,76,4,64,https://roadmap.sh/devops
530,20,6.2,2,79,78,90,87,68,68,47,64,54,1,3,No,AI / ML Engineer,Data Scientist,Full Stack Developer,63,teamwork_score,leadership_score,problem_solving_score,Low,52,9,51,https://roadmap.sh/ai-engineer
531,19,6.1,0,72,77,83,85,80,66,60,79,53,3,3,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,84,aptitude_test_score,communication_score,leadership_score,Low,77,4,68,https://roadmap.sh/full-stack
532,21,9.6,0,69,80,78,68,64,55,71,79,50,1,1,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,78,problem_solving_score,leadership_score,coding_skill_score,Low,55,9,45,https://roadmap.sh/devops
533,22,7.9,0,55,81,84,87,84,70,51,61,55,2,5,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,79,leadership_score,problem_solving_score,coding_skill_score,Low,74,5,67,https://roadmap.sh/devops
534,23,8.7,0,97,64,54,77,69,77,54,40,84,2,0,No,UI/UX Designer,Product Manager,Mobile App Developer,77,leadership_score,aptitude_test_score,coding_skill_score,Medium,58,8,53,https://roadmap.sh/ux-design
535,21,7.1,0,62,65,76,71,63,67,50,79,52,3,2,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,73,teamwork_score,extracurricular_score,leadership_score,Medium,67,6,61,https://roadmap.sh/android
536,23,9.5,1,96,75,78,69,79,53,64,69,53,2,0,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,86,aptitude_test_score,coding_skill_score,teamwork_score,Medium,63,7,56,https://roadmap.sh/devops
537,22,7.2,0,82,58,79,79,82,57,67,56,56,0,3,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,71,communication_score,extracurricular_score,aptitude_test_score,Medium,51,9,44,https://roadmap.sh/full-stack
538,19,7.3,0,72,76,49,81,81,78,98,38,66,3,3,No,Product Manager,UI/UX Designer,Data Scientist,79,problem_solving_score,aptitude_test_score,coding_skill_score,Medium,74,5,63,https://roadmap.sh/product-manager
539,20,7.3,0,57,79,65,85,65,71,67,47,62,2,5,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,80,aptitude_test_score,communication_score,leadership_score,Low,75,5,68,https://roadmap.sh/cyber-security
540,20,6.0,0,56,68,77,85,77,66,69,45,48,0,3,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,71,communication_score,aptitude_test_score,teamwork_score,Low,51,9,47,https://roadmap.sh/full-stack
541,24,8.8,0,64,80,74,92,66,79,49,85,58,1,2,No,Data Scientist,AI / ML Engineer,Cloud Engineer,77,teamwork_score,extracurricular_score,leadership_score,Low,58,8,56,https://roadmap.sh/ai-data-scientist
542,24,6.3,1,95,71,82,68,77,53,52,47,50,0,1,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,56,communication_score,extracurricular_score,leadership_score,Medium,36,12,31,https://roadmap.sh/full-stack
543,23,6.5,0,58,86,71,79,67,66,60,53,44,1,1,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,65,coding_skill_score,extracurricular_score,teamwork_score,Low,48,10,48,https://roadmap.sh/devops
544,19,6.4,0,93,66,47,61,70,99,97,51,77,1,2,No,Product Manager,UI/UX Designer,Data Scientist,66,aptitude_test_score,extracurricular_score,teamwork_score,Medium,51,9,49,https://roadmap.sh/product-manager
545,20,8.1,0,72,51,56,72,82,71,72,70,79,1,1,Yes,UI/UX Designer,Product Manager,Mobile App Developer,74,teamwork_score,communication_score,coding_skill_score,Medium,53,9,43,https://roadmap.sh/ux-design
546,20,8.2,0,85,56,50,75,81,94,63,56,84,1,1,Yes,UI/UX Designer,Product Manager,Mobile App Developer,83,teamwork_score,extracurricular_score,coding_skill_score,Medium,58,8,53,https://roadmap.sh/ux-design
547,19,7.6,0,87,74,67,88,59,80,66,48,55,0,2,No,Data Scientist,AI / ML Engineer,Cloud Engineer,79,teamwork_score,leadership_score,extracurricular_score,Low,53,9,43,https://roadmap.sh/ai-data-scientist
548,22,7.4,0,90,76,94,70,58,75,62,40,62,1,2,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,83,teamwork_score,extracurricular_score,leadership_score,Low,61,7,53,https://roadmap.sh/full-stack
549,23,9.2,0,72,64,69,86,66,61,56,48,44,0,2,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,79,extracurricular_score,problem_solving_score,leadership_score,Medium,53,9,43,https://roadmap.sh/devops
550,21,8.3,0,78,85,77,81,60,62,44,76,66,0,3,No,AI / ML Engineer,Data Scientist,Full Stack Developer,69,extracurricular_score,aptitude_test_score,problem_solving_score,Low,50,10,44,https://roadmap.sh/ai-engineer
551,23,6.6,0,97,78,84,84,75,72,52,71,62,0,3,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,68,aptitude_test_score,extracurricular_score,problem_solving_score,Low,49,10,48,https://roadmap.sh/full-stack
552,21,6.2,0,82,70,67,77,65,72,69,59,45,0,2,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,66,coding_skill_score,aptitude_test_score,problem_solving_score,Medium,45,11,37,https://roadmap.sh/cyber-security
553,19,8.5,0,64,80,65,95,73,58,70,55,40,1,2,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,75,communication_score,extracurricular_score,coding_skill_score,Low,57,8,47,https://roadmap.sh/cyber-security
554,20,8.8,0,57,66,92,68,67,56,66,70,56,0,1,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,70,problem_solving_score,extracurricular_score,communication_score,Low,45,11,44,https://roadmap.sh/ai-engineer
555,20,9.0,0,85,57,76,62,71,55,51,64,49,0,3,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,89,extracurricular_score,communication_score,problem_solving_score,Medium,62,7,50,https://roadmap.sh/android
556,21,5.6,0,64,67,84,90,65,68,53,54,50,2,2,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,65,aptitude_test_score,extracurricular_score,coding_skill_score,Low,57,8,55,https://roadmap.sh/devops
557,19,6.0,1,60,76,43,79,91,82,97,68,69,1,1,No,Product Manager,UI/UX Designer,Data Scientist,67,aptitude_test_score,coding_skill_score,extracurricular_score,Medium,49,10,46,https://roadmap.sh/product-manager
558,19,9.5,0,59,75,48,62,93,92,91,39,62,2,5,No,Product Manager,UI/UX Designer,Data Scientist,90,leadership_score,communication_score,aptitude_test_score,Medium,81,4,69,https://roadmap.sh/product-manager
559,21,6.9,0,79,83,85,90,73,62,50,56,55,1,2,No,Data Scientist,AI / ML Engineer,Cloud Engineer,77,leadership_score,communication_score,extracurricular_score,Low,58,8,55,https://roadmap.sh/ai-data-scientist
